date,adjusted_abs,adj_direction,cleaned,headline_word,dict_score,target_var
2015-07-24,2.4130902437374258,negative,profit jump pct humira sale rise revenue miss raise concern over humira sale corrected get fda approval hep corrected report first revenue miss six corrected get fda nod hep treatment,30,2,1
2015-08-12,0.6079961126855604,positive,seek fda approval leukemia trial success seek approval potential blockbuster leukemia,11,3,0
2015-08-19,0.3938763647331034,positive,buy special review voucher million buy special review voucher mln,10,1,0
2015-09-16,0.3279512508952864,negative,reduces bleeding uterine fibroid patient move jpmorgan north america head gosebruch leaving,12,0,0
2015-09-25,1.4361094057111723,negative,scrap galapagos deal focus arthritis,5,0,1
2015-10-22,11.99341535746242,negative,express script review warning hep fda warns serious liver injury risk hep fda warns serious liver injury risk hep,19,0,1
2015-10-28,0.1459565636857451,positive,express script maintain availability hep,5,0,0
2015-10-30,10.533509177052936,positive,project double digit annual earnings growth through report q3 adjusted earnings,11,1,1
2015-11-11,1.9182242398674052,negative,ceo imbruvica second generation immuno oncology potential exceed long term sale expectation,12,0,1
2015-12-07,0.9856073276724776,negative,sue sandoz over proposed generic androgel,6,0,0
2015-12-17,0.6451905169273298,negative,astrazeneca see acerta superior abbviejj imbruvica,6,0,0
2016-01-12,0.974906215780158,positive,roche get priority review status leukemia roche get priority review status leukaemia,12,1,0
2016-01-13,3.140510565559429,negative,expects humira annual sale bln,5,0,1
2016-01-29,4.138719419714676,negative,expects bln sale viekira pak drugmaker report higher quarterly revenue fall sale outlook humira viekira pak expects mid single digit growth humira outside,23,0,1
2016-02-09,1.1101323181607503,positive,corrected fda staff back biosimilar remicade jj fall fda staff back biosimilar remicade jj fall,15,-1,0
2016-02-26,0.1257414697537373,negative,receives ema orphan designation venetoclax,5,0,0
2016-03-01,0.8172240973882694,positive,uk cost agency reject leukaemia jj,6,-1,0
2016-03-21,1.131813112548774,negative,ceo gonzalez total compensation mln,5,0,0
2016-04-04,3.441176376514554,positive,receives chmp positive opinion humira,5,1,1
2016-04-11,0.2860252337893665,positive,abbvieroche get approval rare type leukemia,6,1,0
2016-04-12,1.4447900878578943,positive,corrected fda granted accelerated approval venclexta tablet,7,2,1
2016-04-20,0.4199177252992569,positive,enters collaboration agreement university chicago,5,0,0
2016-04-21,2.009402335792665,positive,argen collaborate argx novel immuno oncology target get option early argenx cancer mln cytomx announce strategic collaboration argenx collaborate argx novel immuno oncology target,24,1,1
2016-04-25,0.5603868402185963,negative,receives fda approval supplemental application viekira pak without ribavirin,9,2,0
2016-04-28,1.7312985549265414,positive,report q1 adjusted eps deal give strong position solid tumor credit rating lowered moody review baa1 downgrade buy stemcentrx bln deal forge deeper cancer clock tick humira buy stemcentrx bln deal,31,0,1
2016-04-29,0.2130893419777235,positive,galapagos expand cystic fibrosis collaboration galapagos expand cystic fibrosis collaboration receive positive opinion chmp zinbryta,15,2,0
2016-05-16,0.2607163310666127,negative,paulson dissolve take expedia,4,0,0
2016-05-17,2.5894625096779422,negative,coherus patent office review humira humira protected many patent covering aspect manufacture formulation indication,14,0,1
2016-05-24,1.064649662200634,positive,il inhibitor risankizumab induces remission phase ii study,8,0,0
2016-05-27,0.8786352756311455,positive,injection win approval injection win fda approval humira receives chmp positive opinion treat non infectious uveitis,16,4,0
2016-05-31,0.5410842689748674,positive,european commission approves imbruvica,4,1,0
2016-06-01,0.3638285712437406,negative,moody downgrade baa2 stable outlook,5,1,0
2016-06-02,3.292637233798468,positive,entered repurchase agreement jpmorganchase,4,0,1
2016-06-03,0.1604378865036393,positive,late stage pipeline ha potential deliver over indication,8,1,0
2016-06-06,3.862694834099501,negative,report pct passive stake reata sec filing,7,0,1
2016-06-10,1.359275830938933,positive,eu want transparency humira world top,6,0,1
2016-06-28,0.4288445194730927,positive,infinity regains worldwide right duvelisib end collaboration,7,0,0
2016-06-29,1.3310795976862575,positive,announces fourth breakthrough therapy designation granted fda,7,2,1
2016-07-05,0.5404483872349042,negative,approved eu multiple sclerosis approved eu,6,0,0
2016-07-07,0.1566895608935747,positive,interview blockbuster hope grow ablynx backed blockbuster hope grow ablynx backed,11,1,0
2016-07-08,0.338169555042489,negative,fda staff biosimilar highly similar humira,6,0,0
2016-07-11,0.0565575639880355,negative,receives rare pediatric disease designation fda,6,0,0
2016-07-12,1.0607648408892834,positive,fda panel back copy arthritis humira fda panel back copy arthritis humira,12,0,0
2016-07-25,1.0708418504359885,positive,chmp grant positive opinion shorter treatment duration viekirax receives fda approval daily viekira xr,14,3,0
2016-07-26,0.1559542600508168,positive,chem enter discovery partnership,4,0,0
2016-07-28,0.3928125413841465,negative,initiate late stage study venetoclax patient relapsed refractory multiple myeloma,10,0,0
2016-07-29,2.1716700155373747,positive,drugmaker bump up profit forecast strong humira sale ceo no longer looking big acquisition conf call q2 adjusted eps,19,0,1
2016-08-05,0.152228772191254,negative,elliott associate sue over failed bid shire,7,0,0
2016-09-09,1.300755790146868,positive,set quarterly cash dividend 57per,5,0,0
2016-09-20,0.5834587856267559,positive,karolinska development collaboration parkinson disease research bioarctic enters collaboration parkinson disease research,12,0,0
2016-09-23,0.3942700451446179,positive,fda approves copy arthritis humira fda approves copy arthritis humira present eight week treatment viekirax,15,2,0
2016-09-30,0.3566537651887858,negative,enanta pharmaceutical announces investigational hcv regimen receives fda breakthrough therapy designation investigational hcv regimen receives fda breakthrough therapy designation,19,1,0
2016-10-05,0.1765229164782722,positive,oral therapy available canadian,4,0,0
2016-10-14,1.654257285879479,negative,ema committee conditionally approves leukaemia ema committee conditionally approves leukemia ema recommends conditional approval leukemia,15,2,1
2016-10-19,0.4616762705805577,negative,announces positive pivotal phase elagolix,5,1,0
2016-10-28,5.9849665269172565,negative,humira loses momentum plunge nothing alarming slowdown third humira sale quarterly revenue rise report third financial result,17,0,1
2016-11-02,1.204165408024871,positive,announces european fixed income meeting,5,0,0
2016-11-04,0.3785462198625078,positive,receives fda orphan designation investigational veliparib,6,0,0
2016-11-07,2.915640179735912,positive,coherus bioscience receives decision denying institution ipr related humira formulation,10,0,1
2016-11-11,1.1757502745314286,negative,hepatitis treatment show promise,4,1,0
2016-11-14,0.2845722294901653,negative,humirax7f receives chmp positive opinion treat adolescent hidradenitis suppurativa,9,1,0
2016-11-17,0.2540791236186779,negative,entered underwriting agreement pursuant ha agreed issue note underwriter,9,0,0
2016-11-21,0.9203806283321292,negative,halozyme provides update collaboration,4,0,0
2016-11-30,1.04275950741618,negative,investigational il inhibitor risankizumab receives orphan designation fda,8,0,0
2016-12-01,2.329822372791013,negative,asks judge dismiss testosterone bellwether suit,6,0,1
2016-12-05,1.8053149545641525,positive,lurie cancer center collaborate multi cancer research agreement,8,0,1
2016-12-06,0.932026939387698,positive,report positive phase ibrutinib cgvhd patient,6,1,0
2016-12-09,0.4468609099380627,positive,get canada approval zinbryta,4,1,0
2016-12-19,0.2177417415989424,negative,submits application fda chronic hepatitis treatment,6,0,0
2016-12-27,0.0085524019620253,positive,eattle genetics entered tenth amendment development supply agreement,8,0,0
2017-01-09,0.988501504271022,positive,genomics wuxi nextcode announce genomics alliance announces collaboration investment announces high svr rate week treatment investigational zebra biologics collaborate discover antibody therapeutic emergent tech pure mhc embark research license deal,30,1,0
2017-01-11,3.856825866779412,negative,vow keep increase below pct see adjusted eps growth,9,1,1
2017-01-24,1.2645322700880368,negative,enanta pharmaceutical ema grant accelerated assessment investigational hcv regimen glecaprevirpibrentasvir,10,0,0
2017-01-25,0.4550138247027213,positive,initiate phase clinical trial program abbv 8e12,7,0,0
2017-01-27,1.9158130971126064,negative,continues see good humira growth international despite indirect biosimilar competition conf call revenue rise pct report q4 gaap earnings,19,2,1
2017-02-03,1.050595580188507,negative,jury clear abbott depakote birth defect trial,7,1,0
2017-02-16,0.1906161135561412,negative,set quarterly cash dividend,4,0,0
2017-02-17,0.3140656154213328,positive,announces bln increase stock repurchase program,6,0,0
2017-02-27,0.0530855823879905,positive,receives chmp positive opinion eight week treatment option viekirax enanta chmp give positive opinion hep treatment patient genotype 1b,19,1,0
2017-03-08,0.8922021909639088,positive,ceo richard gonzalez total compensation wa mln mln ceo total compensation wa mln sec filing,15,0,0
2017-03-14,0.109311590369554,positive,granted priority review japan investigational regimen glecaprevir,7,2,0
2017-03-20,0.277141836956285,positive,ceo richard gonzalez fy total compensation wa mln,8,0,0
2017-03-28,0.9092256934036924,negative,m2gen announce collaboration,3,1,0
2017-03-30,0.7897567797685356,negative,fda approves addition moderate severe fingernail psoriasis humira,8,2,0
2017-03-31,0.2255353911341573,negative,urge court uphold ban cholesterol sale,6,-1,0
2017-04-04,0.059282415108286,positive,submits supplemental application ibrutinib,4,0,0
2017-04-07,0.8087612941921174,positive,announces positive phase 2b investigational elagolix,6,1,0
2017-04-13,0.276646600606556,positive,argen receives first preclinical milestone payment collaboration,7,0,0
2017-04-19,0.1303585413604313,negative,cancer fails late stage trial phase study evaluating veliparib not meet primary endpoint,13,-1,0
2017-04-20,0.2938164997979831,negative,investigational regimen glecaprevirpibrentasvir achieved pct svr rate chronic hepatitis patient,10,0,0
2017-04-21,0.3814034464522997,positive,enanta announces eight week treatment investigational achieved high svr rate challenging treat genotype chronic hcv patient,16,0,0
2017-04-25,0.098619298861502,positive,aquinnah receives mln investment,4,0,0
2017-04-27,1.4997431832622476,positive,drugmaker profit rise pct profit beat humira demand cheer trump tax plan profit beat humira demand cheer trump tax plan q1 adjusted earnings ceo tax reform announced yesterday encouraging conf call,31,3,1
2017-06-02,0.4766348392915231,positive,face first trial federal androgel injury litigation,7,0,0
2017-06-05,0.4603333641317153,positive,find imbruvica offer targeted approach cll treatment present long term cancer imbruvica asco,13,0,0
2017-06-07,1.111572386196702,positive,rheumatoid arthritis succeeds trial upadacitinib meet primary ranked secondary endpoint phase study corrected rheumatoid arthritis succeeds trial rheumatoid arthritis succeeds late stage trial,23,0,0
2017-06-09,1.475218003785006,positive,must pay mln depakote birth defect trial jury suffers million loss depakote birth defect trial woman awarded mln suing over depakote must pay million depakote birth defect trial jury,29,-2,1
2017-06-12,0.180404617210983,negative,first bellwether over androgel end mistrial,6,0,0
2017-06-13,0.287636393932944,negative,principia collaborate oral immunoproteasome inhibitor,5,0,0
2017-06-22,2.624475423758732,positive,set quarterly cash dividend,4,0,1
2017-06-23,0.8573304341812582,negative,enanta announces receives chmp positive opinion maviret,7,1,0
2017-06-29,0.2754847803709714,positive,cytomx achieves development milestone collaboration,5,0,0
2017-07-20,1.6594626848542626,positive,loses bid overturn million depakote injury verdict,7,-1,1
2017-07-24,0.9404561749196128,negative,jury find liable misrepresentation androgel verdict jury find liable misrepresentation first androgel verdict,13,0,0
2017-07-28,1.681096790960368,negative,remain cautious pricing fall ceo big something not fundamental strategy profit rise pct humira demand ec grant maviret marketing authorization treatment chronic hepatitis type hepatitis win eu approval report second financial result,32,3,1
2017-07-31,0.695712579554042,negative,refile delist euronext paris,4,0,0
2017-08-03,0.5899700159623156,positive,fda approves hepatitis fda approved mavyret hepatitis,7,2,0
2017-08-17,0.7496540383900907,positive,maviret approved canada treatment chronic hepatitis major genotype,8,0,0
2017-08-24,1.0580157102319077,positive,samsung version humira approved europe,5,0,0
2017-08-29,0.6629274253786344,positive,humira reimbursed british columbia ontario brunswick newfoundland labrador saskatchewan yukon,10,0,0
2017-09-06,2.050646426887348,positive,submits nda fda investigational oral treatment elagolix management endometriosis associated pain,11,0,1
2017-09-07,6.151021531376932,positive,coherus bioscience denied petition inter partes review patent positive eczema study drag down upadacitinib meet primary endpoint phase 2b study atopic dermatitis,22,0,1
2017-09-08,4.47061331122196,positive,set quarterly cash dividend 64shr,5,0,1
2017-09-11,0.8785695701134744,positive,death arthritis trial not linked upadacitinib meet primary ranked secondary endpoint report patient death rheumatoid arthritis study,17,0,0
2017-09-15,2.2073075536294784,negative,woodford equity income fund sell holding update,7,0,1
2017-09-18,2.559032251227422,negative,announces positive topline result phase trial evaluating venclextavenclyxto tablet combination rituxan ftc clear hurdle antitrust case over pay delay deal,20,0,1
2017-09-22,0.0600334508424227,positive,announce clinical research collaboration evaluate therapeutic regimen advanced solid tumor,10,1,0
2017-09-27,1.092420811448358,negative,enanta maviret approved japan treatment major genotype chronic hepatitis announces approval maviret chronic hepatitis treatment japan,16,1,0
2017-09-28,4.847575617315347,positive,agree settlement allowing commercialization amgevita settlement set humira biosimilar launch,10,1,1
2017-10-05,0.2810534902413231,negative,econd jury find misrepresented risk androgel hit mln verdict androgel trial lawyer,12,1,0
2017-10-10,0.1657785831247205,positive,turnstone biologics announce global collaboration viral immunotherapy oncology,8,1,0
2017-10-12,0.1973874026994337,negative,abbott duck depakote off label marketing case appeal,8,0,0
2017-10-18,4.1009043067471,positive,harpoon therapeutic announce immuno oncology research collaboration,7,1,1
2017-10-23,1.2655879483366883,negative,cerveau technology sign agreement agent,5,1,0
2017-10-24,3.1595169886217023,negative,alector announce collaboration bet alzheimer immunotherapy big deal,8,1,1
2017-10-25,0.5931677466066265,positive,canada approved inclusion nail psoriasis humira product,7,0,0
2017-10-26,2.5480923892194363,negative,risankizumab meet primary ranked secondary endpoint,6,0,1
2017-10-27,1.8286507523259443,positive,report q3 adjusted earnings humira sale balloon bln rise conf call need see hcv sort receives fda priority review investigational oral treatment elagolix humira sale balloon billion rise increase quarterly dividend humira sale balloon bln,35,2,1
2017-11-03,1.0834070372053306,positive,continues push reversal latest androgel verdict,6,0,0
2017-11-21,0.4995681824014664,positive,roche leukemia superior older study,5,0,0
2017-11-30,0.2724957228102065,positive,enanta pharma maviret commercially available,5,0,0
2017-12-12,0.3527066365717424,negative,phase study venclextavenclyxto combination rituxan meet primary endpoint,8,0,0
2017-12-20,0.4684322404647112,negative,upadacitinib show positive result monotherapy phase rheumatoid arthritis study,9,1,0
2017-12-22,0.3325642409868212,positive,corrected judge toss verdict androgel case,6,0,0
2018-01-08,1.7850842551325186,negative,upadacitinib granted breakthrough therapy designation fda,6,2,1
2018-01-10,0.3956999888369283,negative,looking return additional cash shareholder,5,0,0
2018-01-18,0.3589305775392404,negative,plaintiff granted subpoena ceo upcoming depakote trial,7,1,0
2018-01-26,12.609529750316083,positive,drugmaker boost forecast soar record high win trial lawsuit over androgel risk ceo discus dividend growth buyback board qtrly shr qtrly adj shr stock snapshot wall st climb high strong intel earnings quarterly profit plunge bln tax charge stock hit record upbeat intel earnings,44,5,1
2018-02-06,0.4269813157516955,negative,receives positive recommendation canadian committee maviret,6,1,0
2018-02-15,0.3334682925211885,positive,buy back billion raise dividend increase dividend announces stock repurchase program,11,2,0
2018-02-16,3.1908906614094734,positive,announces phase upadacitinib showing clinical endoscopic outcome crohn disease week,10,0,1
2018-02-20,0.1033557444511501,positive,voyager therapeutic announce global strategic collaboration,6,1,0
2018-02-21,0.4380886912121129,positive,announces positive topline result phase study evaluating investigational elagolix woman uterine fibroid,12,1,0
2018-02-22,0.4264421988750544,negative,canada diagnosed advanced parkinson disease living nova scotia public access,10,0,0
2018-03-02,0.538608604873847,positive,withdraw multiple sclerosis zinbryta withdrawal marketing authorization,7,-1,0
2018-03-06,1.204562855810165,negative,get positive recommendation pan canadian oncology review venclexta,8,1,0
2018-03-07,0.1763109492156633,positive,ceo total compensation wa million europe regulator call recall multiple sclerosis,11,-1,0
2018-03-13,1.8719705379955156,positive,announces positive result second phase study elagolix woman uterine fibroid,10,1,1
2018-03-19,0.1244156295978515,negative,ceo total compensation mln mln,5,0,0
2018-03-21,0.0143762714071904,positive,international myeloma foundation partner study role genetic mutation,8,0,0
2018-03-22,10.26150454814081,negative,lung cancer disappoints slump announces result phase study evaluating rovalpituzumab tesirine third line treatment patient dll3 expressing relapsedrefractory small cell lung cancer not seeking accelerated approval lung cancer,28,1,1
2018-03-26,4.972718998149361,negative,jury order pay mln androgel retrial jury order pay million androgel retrial,12,-1,1
2018-04-05,1.574647091600334,negative,samsung bioepis deal humira biosimilar release deal delay humira biosimilar launch samsung bioepis settle over humira biosimilar,17,-1,1
2018-04-09,0.2868452300988977,positive,upadacitinib met primary ranked secondary endpoint phase study rheumatoid arthritis,10,0,0
2018-04-10,1.8803418799768543,positive,fda need time review neurocrine uterine pain corrected fda need time review neurocrine uterine pain corrected fda extends review neurocrine uterine pain neurocrine bioscience announce pdufa target date q3 elagolix endometriosis associated pain,33,1,1
2018-04-25,0.3110640884312454,positive,upadacitinib meet primary key efficacy endpoint phase 2b3 rheumatoid arthritis study japanese patient,13,0,0
2018-04-26,5.046338726589794,positive,beat fueled demand humira hep report q1 gaap earnings,9,1,1
2018-05-01,5.539557906866244,positive,commences self tender offer up bln common stock estimate complete blackout could begin soon ny time submits marketing authorization application ema investigational treatment risankizumab moderate severe plaque psoriasis,28,0,1
2018-05-18,0.8766524118822727,positive,entered loan credit agreement borrow up bln,7,0,0
2018-06-05,0.068517714398264,positive,rheumatoid arthritis succeeds late stage study,6,0,0
2018-06-29,0.0940480827442469,positive,androgel partner owe million antitrust case judge corrected androgel partner owe million antitrust case judge corrected androgel partner owe million antitrust case judge,23,0,0
2018-07-05,0.1135886980098588,positive,win reversal mln verdict case over androgel risk win reversal million verdict case over androgel risk,16,1,0
2018-07-17,1.2772522242828988,negative,mylan sign license deal humira,5,1,0
2018-07-24,1.890524026665075,positive,citron left reiterates belief fall sharply endometriosis,7,-1,1
2018-07-27,2.920410188607425,negative,cash cow humira barely beat sale estimate stock slide top second estimate set higher earnings target,16,0,1
2018-08-22,0.0429422774003929,negative,double down cancer project group argenx,6,0,0
2018-08-29,0.2090644590481138,negative,europe ready cash cheap copy,5,0,0
2018-09-11,1.0119039380972803,negative,reach tentative settlement androgel litigation,5,0,0
2018-09-18,3.4366060467458937,negative,california insurance commissioner sue over humira california insurance regulator sue alleging humira kickback,13,0,1
2018-09-20,1.0133910922673015,positive,eu approves fifth copy bln humira eu approves fifth copy billion humira,12,1,0
2018-09-21,0.3620897066562767,negative,receives positive chmp opinion fo chemotherapy free combination venclyxto rituximab,10,1,0
2018-10-11,0.3542812653575145,negative,settle humira patent dispute novartis unit,6,0,0
2018-10-16,0.8746355687143881,positive,novartis kick off fight blockbuster eu sandoz launch biosimilar version humira uk,12,2,0
2018-10-17,0.3738558513509238,positive,samsung launch third rival humira eu,6,1,0
2018-10-18,1.1244411400697207,negative,settle humira biosimilar dispute fresenius kabi,6,0,0
2018-10-19,2.0925606357728554,negative,name robert michael chief financial officer cfo chase retire mid,10,0,1
2018-10-23,1.045454718054395,negative,rheumatoid arthritis succeeds late stage trial,6,0,0
2018-10-26,0.6086096798813001,positive,abbott settle case over tricor marketing mln,7,0,0
2018-10-31,5.651975900555306,negative,fda approves novartis copy bestseller humira announces positive result cll14,10,3,1
2018-11-01,1.9672872054362407,positive,roche combo treatment meet main goal leukemia trial,8,0,1
2018-11-02,0.2180726730390603,negative,expects double digit earnings growth corrected see hit humira sale european competition lift profit target cancer power third beat humira biosimilars available up discount europe see hit humira sale european competition humira biosimilars available up pct discount europe,38,4,0
2018-11-21,2.543047311851532,negative,roche cancer get accelerated fda approval corrected roche cancer get accelerated fda approval,13,2,1
2018-12-04,0.0802775676352562,negative,jnj cancer imbruvica succeeds late stage trial,7,0,0
2019-01-04,0.1278818977921814,negative,record bln impairment charge stemcentrx asset record billion impairment charge stemcentrx asset,12,0,0
2019-01-18,1.3066137660406207,positive,cancer fails meet main goal late stage study imbruvica fails meet main goal pancreatic cancer study,16,-1,0
2019-01-25,7.064117827333505,negative,profit miss humira face biosimilar challenge europe not contemplating big deal ceo expects steeper decline humira overseas sale fall,19,-4,1
2019-02-28,0.02783241328006,negative,becomes last defendant settle landmark reverse payment case,8,0,0
2019-03-19,0.1859936713548338,positive,hit antitrust lawsuit over humira patent thicket fda put partial hold clinical trial cancer fda placed partial clinical hold clinical trial evaluating venetoclax investigational treatment multiple myeloma,27,1,0
2019-04-23,0.2465716775152948,negative,skyrizi treat psoriasis win approval,5,2,0
2019-04-25,0.913254146741782,positive,humira rival aggressive far,4,0,0
2019-05-15,0.1522922103316171,negative,announces fda approval venclexta previously untreated chronic lymphocytic leukemia patient,10,2,0
2019-05-17,0.5961923125492152,positive,halt enrollment brain cancer trial miss goal fall halt patient enrollment brain cancer trial miss goal,16,-2,0
2019-06-04,0.7836127000169668,negative,present venetoclax chemotherapy free combination regimen patient previously untreated chronic lymphocytic leukemia,12,0,0
2019-06-06,0.6372916882814161,negative,appeal million ftc win over ham androgel litigation,8,1,0
2019-06-25,15.27159724994387,negative,nears deal buy allergan bln wsj update look beyond humira bln deal botox maker allergan,15,1,1
2019-06-27,2.586578749574797,positive,corrected loan ready feast jumbo us38bn bridge loan,8,0,1
2019-07-22,1.033511740701576,negative,ftc fight appeal million award over ham androgel litigation,9,0,0
2019-07-26,0.9801650165959463,positive,spotlight allergan deal humira sale wane doe not expect divest psoriasis raise profit target quarterly sale beat estimate,18,2,0
2019-08-14,0.6340399466919888,positive,judge certifies niaspan pay delay class action teva,8,-2,0
2019-08-16,0.8268219728704063,positive,rheumatoid arthritis rheumatoid arthritis 59000yr fda approves rheumatoid arthritis,9,2,0
2019-08-28,0.0950455697294572,negative,fda flag risk hepatitis certain patient fda flag serious risk hepatitis,11,0,0
2019-08-29,1.0502708437555075,negative,terminates late stage lung cancer trial abandon late stage lung cancer asset rova,13,0,0
2019-09-12,1.581956993826239,positive,consumer group union urge caution bln deal allergan consumer group union urge caution billion deal allergan,16,0,1
2019-09-27,1.6463795958714167,positive,ftc request allergan information billion deal ftc request allergan information bln deal,12,0,1
2019-11-01,1.8391724474022155,positive,lift profit forecast humira help beat revenue estimate revenue forecast top wall street estimate eye future botox sale multiple party vying asset related allergan deal approval,26,3,1
2019-12-06,0.6135874888184345,negative,belgium ucb psoriasis beat humira trial,6,1,0
2019-12-16,1.1231056338210532,positive,beigene cancer fails study jj imbruvica beigene cancer fails study jj imbruvica beigene fails main goal late stage study jj rival imbruvica,22,-1,0
2019-12-18,0.8388516601592455,negative,reach agreement pcpa combination venclexta rituximab treatment chronic lymphocytic leukemia,10,0,0
2012-03-06,0.7054387081429359,positive,patient relapse hepatitis trial,4,0,0
2012-03-07,1.5694277082171637,negative,quad hiv cause fewer side effect,6,0,1
2012-04-19,12.742496952845794,positive,hepatitis prof key study hepatitis trial impress,7,0,1
2012-04-26,0.4115553042401076,negative,profit narrowly miss street view,5,-1,0
2012-05-08,0.4805964960421516,negative,fda staff truvada help reduce hiv risk,7,0,0
2012-05-09,2.978955584291232,positive,fda report quad focus kidney safety,6,0,1
2012-05-10,0.9983046533360128,positive,fda panel back truvada prevent hiv,6,0,0
2012-05-11,1.4526457722763952,positive,fda panel recommends quad hiv,5,0,1
2012-05-31,0.8690117641406148,negative,urge combo hepatitis study,4,0,0
2012-07-11,1.817235377574422,negative,gsk hiv beat leader study,5,1,1
2012-07-12,0.4647605802143295,positive,gsk warns lung patient,4,0,0
2012-07-16,1.7405154024465963,positive,win first approval prevent hiv,5,2,1
2012-07-24,0.6637645381012858,negative,hiv good isentress study,4,0,0
2012-08-02,7.516987577195444,positive,sign deal indian low cost hiv,6,1,1
2012-08-27,0.1957504477967719,negative,fda approves hiv treatment,4,2,0
2012-09-17,6.434389761999448,positive,hiv pill could leader morgan,5,0,1
2012-10-23,0.8268925736137578,negative,third profit beat wall street estimate science up pct bell 3rd profit beat wall street estimate,16,1,0
2012-11-27,0.5760671624155722,negative,hepatitis show promise late stage trial,6,1,0
2012-12-12,0.1928931118188259,negative,bag blood disorder ym bioscience buy,6,1,0
2013-01-07,1.7992062624249017,positive,track hepatitis treatment,3,0,1
2013-02-04,1.2674774789646737,negative,fourth profit sale beat estimate hepatitis trial meet study goal hepatitis trial meet study goal 4th profit sale beat estimate 4th net profit rise pct hiv sale beat,28,3,0
2013-02-19,0.885157754620769,positive,teva reach settlement viread patent lawsuit hepatitis meet goal 4th late stage study hep meet main goal fourth late stage study hepatitis meet goal fourth late stage study,28,1,0
2013-05-02,3.1398740088388166,positive,combo hepatitis pill shown effective small trial profit rise sale older hiv dip corrected profit rise pct sale older hiv dip combo hepatitis pill effective small trial profit rise sale older hiv dip,33,3,1
2013-05-15,0.3430875478112494,negative,experimental effective early stage leukemia trial,6,1,0
2013-06-07,1.7308754093050993,positive,fda grant priority review status hepatitis,6,1,1
2013-07-25,1.3933119821077256,positive,profit meet wall st forecast sale rise pct profit rise jump vertex hepatitis setback,14,3,1
2013-07-26,2.703174232790939,positive,eu regulator back novartis inhaler hiv,6,0,1
2013-10-09,0.8808692972861576,negative,work leukemia trial stopped early,5,0,0
2013-10-23,1.8300309433892603,positive,hepatitis safe effective fda reviewer hepatitis safe effective fda reviewer hepatitis safe effective fda reviewer,15,2,1
2013-10-25,0.6715587449649063,negative,fda panel back hepatitis sofosbuvir fda panel unanimously back hepatitis sofosbuvir fda panel back hepatitis sofosbuvir ema advises compassionate use sofosbuvir,21,0,0
2013-10-29,0.5854608045794407,positive,third profit rise sale up third profit rise pct sale up pct post pct profit rise ready hcv launch post profit rise ready hcv launch,25,3,0
2013-11-18,0.9664514664016188,negative,european commission give marketing nod hiv treatment leukemia reduced rate disease progression death late stage study,16,1,0
2013-11-20,2.3512693189950973,positive,research alert science credit suisse raise target,7,2,1
2013-11-22,3.185356464161715,positive,gsk hcv hiv win eu green light eu agency back gsk otsuka,12,1,1
2013-12-06,0.0246475835643744,negative,fda approves day hepatitis pill fda approves day hepatitis pill fda approves breakthrough hepatitis pill fda approves oral hepatitis,19,3,0
2013-12-10,2.806990391446995,negative,science hit session low down pct heavy volume,8,1,1
2013-12-18,3.301312833455849,positive,tellar hepatitis put farther ahead pack seek okay combo hepatitis pill q1 submit application sofosbuvir ledipasvir q1,17,1,1
2014-01-06,1.163383779283711,negative,head commercial operation retire,4,0,0
2014-01-17,1.0647961437194486,positive,europe approves hepatitis pill,4,1,0
2014-02-04,3.346217672022367,positive,post higher profit strong hepatitis sale q4 profit beat expectation hiv sale rise,13,3,1
2014-02-05,4.592926629662098,negative,license hepatitis lower cost manufacturer india,6,0,1
2014-02-11,0.0817879426120882,negative,coo analyst sky high hep view not unreasonable,8,0,0
2014-02-12,0.1950427935183185,positive,rpt coo analyst sky high hep view not unreasonable,9,0,0
2014-03-21,4.18828463701687,negative,lawmaker want explain sovaldi hefty offer egypt hepatitis pct discount lawmaker ask sovaldi pricing offer egypt hepatitis discount,18,0,1
2014-04-08,3.485796813327291,negative,aim license hepatitis indian firm,5,0,1
2014-04-10,5.217170326073939,negative,industry group defends hepatitis natco seek block hepatitis patent india source natco seek block hepatitis patent india source natco move oppose hepatitis patent india source,25,0,1
2014-04-11,1.7408028444317436,positive,texas medicaid hold off proposed limit hepatitis doctor welcome hepatitis rival still lead,13,1,1
2014-04-17,0.8995736547045441,positive,england agrees funding hepatitis,4,0,0
2014-04-22,1.3053282897176777,positive,profit triple hepatitis revenue reach bln profit triple hepatitis sale beat bln profit triple hepatitis sale beat billion,18,1,0
2014-05-07,0.0143622673659971,negative,buy back another billion,4,1,0
2014-05-20,0.478582849470377,negative,insurer hepatitis costly,3,0,0
2014-06-16,0.020476480536935,negative,uk cost agency not ready back hepatitis britain cost agency not ready back hepatitis,14,0,0
2014-06-20,1.5779962980795093,positive,week hep cure test sovaldi exclusive week hep cure test sovaldi,11,0,1
2014-07-11,0.3736307870847333,negative,senator ask explain cost sovaldi hepatitis enators ask explain cost sovaldi hepatitis,12,0,0
2014-07-23,0.908641221300588,positive,hepatitis sovaldi rack up bln insurer group asks cut hepatitis ale hepatitis sovaldi soar 2nd fda approves blood cancer zydelig state not yet covering sovaldi fda approves blood cancer zydelig hepatitis sovaldi rack up billion,35,3,0
2014-07-25,0.3049788633590733,negative,europe back leukemia jj eu agency back novo nordisk jj europe back leukaemia jj,14,0,0
2014-08-14,2.0602714102066155,positive,uk cost body back pricey hepatitis pill patient,8,0,1
